ID,label,type,buyer_type,city
EU_body_c1932509b0748d259f12beec74115812c8d783b9599e3fed03e36da8ac3b9535,"Compania Nationala ""Imprimeria Nationala"" - S.A.",buyer,OTHER,Bucuresti
RO_body_acb96b5b4e067c437793aa7054d8e60a75e970ebf5c6b5e831e132a6ca12f92f,"Compania Nationala ""Imprimeria Nationala"" S.A.",buyer,,Bucuresti Sectorul 6
EU_body_41523abdc774aa30b00aa5e62130544bd3814a16264246ef61c5336a3bdfd3b9,"Compania Nationala ""Imprimeria Nationala"" Sa",bidder,,Bucuresti
EU_body_4edd1434b9f8280dda1b27bafbc209aea393bff3ede9a6cbe34d793ef693eafa,"Compania Nationala ""Imprimeria Nationala"" Sa",buyer,OTHER,Bucuresti
EU_body_9046612c8c9dfc2c6984989da69ba6bfd315eb2996c0af5ab3d86375defe790e,"Compania Nationala ""Imprimeria Nationala"" Sa",buyer,OTHER,Bucuresti
EU_body_b6d3112251dddfe70a8f0d7931e76d987df2333326b4b3bbc0e19e55709ca3f8,"Compania Nationala A Cuprului, Aurului Si Fierului ""Minvest"" S.A. Deva",buyer,OTHER,Deva
EU_body_9a5f9a9cae970d3c015c527d394248530238057b63776e48e0355e4201dc3f2c,Compania Nationala A Uraniului - S.A. Bucuresti,buyer,PUBLIC_BODY,Bucuresti
EU_body_b59868555aa9694afafccb168b594502d888ee5bcbac530f7c3ec6852dbfd4b8,Compania Nationala A Uraniului - S.A. Bucuresti,buyer,PUBLIC_BODY,Bucuresti
RO_body_07e697dc03feefab40bc65fc6a231394a5ca31b67ae0b1d492b0abe5354b98a9,Compania Nationala A Uraniului - S.A. Bucuresti,buyer,,Bucuresti Sectorul 1
EU_body_615a9bf0046b1e4b3434c91f6b08c01b2e839b4f971b409daa5c8d305e0d005e,Compania Nationala ¬Äéadministratia Porturilor Maritime‚Äù Sa Constanta,buyer,UTILITIES,Constanta
EU_body_06299fc17aa45340dc1bdb3f32fb0943fdee96bb9628488b1afd06616f43f020,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_a4731b51dbaeb383bb4420b99cb82cb5f5366dcd9ad10205d51ef6fbcb69bb14,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_0fb1e8054b309a3bdbe3ba4c4d7d2be16317ae10f6f1e1065b662c982e8389c4,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_233150a41a341dac021ecadd585d4908e65137b8158f3d9909435a2d392d67b1,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_854b068a1e6da08cea32d9c1d7e6fe0b25aad7d315cbb5ca8c0ecbf5be1fc95a,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_8b494a8994d58038260e30609fe60533fee7b2bcf91c5773234d438f6d531b1e,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Cluj Napoca
EU_body_b27911d48252f46a328343ab68a2f418c7bbba0187b774c1a1ff3b2fc82530bc,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Constanta
EU_body_0d89b4e44033efc2c2bb74fe14be32e9ec21364259e7da218d31a742dda5a699,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Craiova
EU_body_2e55f298485e184a3a92fd312bd465e27645f118a04709290340dcd11f871df4,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Iasi
EU_body_db92442dad4ae6fec9434d3a4bb9c3f03b00dc09389062c04726071e5df5b4ba,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Iasi
EU_body_dcc976953f2f4a2dbce0fc5aaede8bee75f1dba23314e01162d35f7bca35494c,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Iasi
EU_body_dc6f3da8115c64abcf9274935e98bcb82734a313f7fe6ea0030f6a1736549e90,Compania Nationala De Autostrazi Si Drumuri Nationale Sa,buyer,NATIONAL_AUTHORITY,Timisoara
EU_body_41ccfe34222c18c7b6357f283a08ace83ba9ec1f3dfe68eadaadcbf7bf562e62,"Compania Nationala De Cai Ferate ""C.F.R."" - Sa",buyer,PUBLIC_BODY,Galati
EU_body_69b82a731fee1a7f749007879b1d5413a26dbb1501cb9d109c48d7afb2b39dfc,"Compania Nationala De Cai Ferate ""Cfr"" - Sa",buyer,PUBLIC_BODY,Brasov
EU_body_6210d74ff006a90bd62933b2af4ee0e28c45aa12fbce6fb202d94bb05b07ce4d,"Compania Nationala De Cai Ferate ""Cfr"" - Sa",buyer,PUBLIC_BODY,Bucuresti
EU_body_1dc4341be57a19c23c736f1a835b13fe69c62cc074a564e1c27e32a224f9cff2,"Compania Nationala De Cai Ferate ""Cfr"" - Sa",buyer,PUBLIC_BODY,Bucuresti
EU_body_2853e97a75d25d802e879ca716976d084249f67ca11dc1214f603e532a1b6fe3,"Compania Nationala De Cai Ferate ""Cfr"" - Sa",buyer,PUBLIC_BODY,Timisoara
EU_body_1da85afac7e7df0ff063fa0824f2d4bdbb104ecebcb6b468a191dd74722790c2,Compania Nationala De Investitii,buyer,OTHER,Bucuresti
EU_body_b44b9049d2acb4295d43e5bc6d0385f25b64032fc283366f43878bb9ee8dbec2,"Compania Nationala De Transport Al Energiei Electrice ""Transelectrica"" S.A.",buyer,PUBLIC_BODY,Bucuresti
EU_body_96138a048fa39900a18808da3fdc5922f9c1f036dfa7a97742136e8b904c8be1,"Compania Nationala De Transport Al Energiei Electrice ""Transelectrica"" S.A.",buyer,PUBLIC_BODY,Bucuresti
EU_body_d19836d141d97ea7edf8bb90372229eb5dc48f0daa7671f527e45dd001c4a997,"Compania Nationala De Transport Al Energiei Electrice ""Transelectrica"" S.A.",buyer,PUBLIC_BODY,Bucuresti
EU_body_86310ad35fa21590f3fa4fbe5d7de498b517fd7d989c452b2634eb8b0d16771e,"Compania Nationala De Transport Al Energiei Electrice ""Transelectrica"" S.A.",buyer,PUBLIC_BODY,Timisoara
EU_body_b21988c0390c40c145caed155f4ae87a81641a46a82105d9ce3cfc4c7dcd4e51,Compania Nationala Loteria Romana S.A.,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_ff6e8a0124f4c4978a9216688872aa14cdd99d29a35acbf5730ba94a10dac23c,Compania Nationala Posta Romana S.A.,bidder,,Bucuresti
EU_body_80fd7e98122a17d33442d3e0f8dfd0e12f872a9027aae70d4862e135aaa15bb0,Compania Nationala Posta Romana Sa,bidder,,Bucuresti
EU_body_968e87c921eb9a67df15005197e45ee0f95a95b73116bc89d507259814b43d8d,Compania Nationala Romarm S.A.,bidder,,Bucuresti
EU_body_9b0a7b7c5d04641c812320547bba4308e69ca3adf6468663bc5957753c8f14e5,Compania Nationala Romtehnica S.A.,buyer,OTHER,Bucuresti
EU_body_dee34a2a175adadea7260c35efbda1623e69d232f3caf107f43f41312366acf8,Compania Nationala Romtehnica Sa,buyer,NATIONAL_AUTHORITY,Bucuresti
EU_body_4f7ab5ede535381da32861fc5693e5948135ddbc42d0a0ba840f2af4dd7adf8f,Compania Romana De Aviatie Romavia R.A.,buyer,PUBLIC_BODY,Bucuresti
RO_body_9605c8b7970bfab72c8f0d2e0f6544107ac3b0b1f07b4903951942d99391d2ac,Company Grup Paza S.R.L.,bidder,,Sibiu
RO_body_50c7b80d149c2c5f4e3e3f3b16e26d79d308c566c7042ab9fd43cd0f4f5bb70b,Comp-Ar Comimpex S.R.L.,bidder,,Arad
EU_body_befcb66d362bb28350926c99c881e6f92c1a59b1cf47803cb9db512e3628a67b,Compas Service S.R.L.,bidder,,Arad
RO_body_f573bd04564ec1670b7a5db705e097fe6d1b799853d05f431988206f6bdb8b01,Compexin S.A.,bidder,,Ploiesti
RO_body_f99cc8fce4ec4f8f860e7838405c0efc94175289e2d43f961acb71966602db6f,Compexit Trading S.R.L.,bidder,,Cluj Napoca
RO_body_1231cdae6db0e78e8c58ec0cf6c8a8e9dfab8585703a3a2c6935fa3fff6dffbf,Complet Service S.R.L.,bidder,,Bucuresti Sectorul 4
EU_body_bfd5fbfb9d42206a0b2646f11e6d9ae2bb316748da910ec28adfecdbc8e688a4,Complete I Solutions S.R.L.,bidder,,Bucuresti
RO_body_b384759efd42c242112f789b9a114df686b4091d0cdc3f3c5861b648a3822ba8,Complete I Solutions S.R.L.,bidder,,Bucuresti Sectorul 6
RO_body_453a4db47addbc2a76e5f7e2340f374d388cede188476924f656939755f4ac04,Complete Water Solutions S.R.L.,bidder,,Bucuresti Sectorul 5
EU_body_d84a92391916406d65371b3edf22803addf0660d8e5792b91a4275e68f3bfc18,Complex It Solutions S.R.L.,bidder,,Bucuresti
EU_body_4f3aae121ef0f3a45a495269e64de5f0625a4b425e84b27dc6abb8411c0ef3e4,Complexul Energetic Craiova,buyer,PUBLIC_BODY,Craiova
EU_body_a66b7f885c9c106a86f81c16e8d23dbdc05466d091f24a2e95b36827b4a15057,Complexul Muzeal De Stiinte Ale Naturii Constanta,buyer,REGIONAL_AUTHORITY,Constanta
RO_body_d66b6e0ea9f6ca31bd95c7092b0a2090ca1ec751061eafeeb0604048fed7d81b,Comprest Service Deratizare S.R.L.,bidder,,Bucuresti
RO_body_deafc981f232138302fc495c3024af399ebb8a9936182f0fb4245eea733d8c5c,Computer Force S.R.L.,bidder,,Timisoara
hash::group_RO_body_8773cc97144624defa1ef724ed0ca29e90e7ed0974109f97593eb79334f7d6dd,Computer Service S.R.L.,bidder,,Ploiesti
EU_body_8e5385ebb8176bcc07aea2e4e5feb637db35e732f4b2e2d589145264213a8967,Computer Sharing Bucuresti S.R.L.,bidder,,Bucuresti
RO_body_b8678d2e1378132890f5bb5601e5503994fa7e7e4478f023ba4fd93b24796b95,Computer Stars S.R.L.,bidder,,Pitesti
RO_body_752cee993ea9fd71e17fbed68fc06c37ed917c2db5fb8e86dcd4b6c983708f7b,Computer Trade S.R.L.,bidder,,Miercurea Ciuc
RO_body_4a14716bf4d72fe5b94b0ceb62df3e5b202f47f6e6c84b6666f69e84092c09dc,Computing Systems S.R.L.,bidder,,Vaslui
hash::group_RO_body_704bc931df2589c53c76af4db2f6ef843274274c0e12b37b7724ef42005e13eb,Comrace Computers S.R.L.,bidder,,Craiova
RO_body_2f8b37c51aa8da06ebb08931a5a7539603efe550264452d88621c084c026842b,Comrelex S.R.L.,bidder,,Braila
RO_body_6b4c26c2977479e82f2bbe5f1b4b8c04add6538d03bb807ba2e50fa151016289,Comsat Power S.R.L.,bidder,,Piatra Neamt
EU_body_8491e665ec7fcf8d2ac3c13e39704df62a1fe217951da8c99dcef40b22b0c0b1,Comservice Company S.R.L.,bidder,,Bacau
RO_body_e327db455452ccc465b8f36841c3c767d68c97a93d3fea3bc07a268eced8aa38,Comservice Company S.R.L.,bidder,,Bacau
RO_body_afeece350a9b093bd695e048b8e90b4efea0a73b82efd6990272a028fca5ff1f,Comsting International S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_790d047701bb14bde38236d11c27703880585143e00dfa56e5404272b3c32e92,Comsting Radu S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_19de7c030e2ffb1e2973e7b8a905245c70c84f188e4e3f283476fe9e27daa353,Comtec S.R.L.,bidder,,Targu Jiu
EU_body_913bb4cbe9211336d3d3d19f6161794a1788b4eb40994debee303662f915cd59,Comtech Co S.R.L.,bidder,,Slatina
EU_body_3ecd32cb22ae6f7823d405f96c82f19e14669558306ac11b5e4df4d13e373993,Comtram Sa,bidder,,Sibiu
RO_body_05af15ddf1a2d31a6ee6dadcd0c8c0191286813fa590ae4aa13621dafb8c19e4,Conbaco Babus & Costea Societate In Nume Colectiv,bidder,,Calarasi
EU_body_f258abd32e7b8e4fea94ff19c32c7429aedca9d3c89e86bc50a5442c8d90ec90,Concas Sa,bidder,,Buzau
EU_body_b6131e58253e82fc46c10a0ff926f5c2d5ce0eacd516cb1bfd9386c957828d56,Concept Electronics S.R.L.,bidder,,Bucuresti
RO_body_daa3785e2034d775fc76827ad6025cf7e87e352403079f91ad851ff9ca72280c,Concept Invest Srl,bidder,,Baia Mare
RO_body_d30e062be94f682d2b3aee465c1198cc99cfea744641d24f68cc2f388909e5a9,Concom-Impex S.R.L.,bidder,,Iasi
RO_body_27ee8e8cbc032028bccd5df62812f47b0143da961e412bf473d97cf486cb9952,Concret Design S.R.L.,bidder,,Zalau
RO_body_201d5e38bc4314a757125baa1b2bdea0db755d3152da1e43a954117126cdcf3e,Concret Hdi S.R.L.,bidder,,Iasi
EU_body_088d21bbd109d2bb57de482a277a92da7e60077c0bcb79423887e903bbda58db,"Condmag Sa Brasov -Lider Asociatie, Amarad Sa Arad, Imi Sa Baia Mare- Asociati",bidder,,Brasov
RO_body_4546a547036fed1a9acd6ab20d121dc3e8d6cd75fb5c5034855c4d90c94639e9,Condor Camp S.R.L.,bidder,,Bucuresti Sectorul 2
EU_body_5edae8761dcb794ef69d514d46883b1a1d6f004b2169b21ac2f474a9e5f3f3d3,Condor Style Co S.R.L.,bidder,,Bucuresti
EU_body_ee773111c6f0f730a68ef65be3b30a043dc01bb5f2fe0b7c3ab70779b5fd3767,Condorul Protectie Si Paza S.R.L.,bidder,,Alba Iulia
RO_body_f5a53666d8e1e52782ddfb350edc2e5c893b05fa6ac214c36ca684547eeb0b29,Conerg S.R.L.,bidder,,Sibiu
RO_body_e27537234741b49ff6f9e2d6bdb699127a7a71dc341fab02e192eeb585793cae,Confep Constructii S.R.L.,bidder,,Bucuresti Sectorul 2
RO_body_16c0cb26b688cea34db186946764c549bfc448f2cae3b394062ccb1978134a5d,Confero Instal S.R.L.,bidder,,Braila
EU_body_f53d2d1fbc5c4d7516494dc4b0ef5d5051b4bed9fd14b5d57754ac3c8ae00388,Confeximp Mod Elo V S.R.L.,bidder,,Craiova
RO_body_d93214ef9e42abce302d23615b7e7dc46770a2ae406f82c38fbfdbf14a241c66,Confeximp Mod Elo V S.R.L.,bidder,,Craiova
RO_body_ea5f73eb13cd78dbec98a06a54945f11c87ca66a4f0fdced839a8b0c47030a5a,Confident Enterprises S.R.L.,bidder,,Bucuresti Sectorul 4
hash::group_RO_body_36ff50550f4382e105b09d8ab5b1ec81a23f08024a1c944fb45aec1882211e65,Confident Serv S.R.L.,bidder,,Braila
RO_body_690dd3548af4d4d86bb0f76048645a552af64660256ba2c5ff5b3d8250e594d6,Confort House S.R.L.,bidder,,Craiova
RO_body_16f2508790813a6d8d48898df85ad23435fbf4113bbd46318785d18a7680accd,Confort S.R.L.,bidder,,Bucuresti Sectorul 4
EU_body_51f8dd71c2192f093b782197964861637bab61958f0c200280a4794fd6394762,Confort Sa,bidder,,Timisoara
EU_body_f033afa3b0bdb38aee799c9a0abff181b32bf38fd5e0d7439ab99b579344dc48,Confort Urban S.R.L.,buyer,PUBLIC_BODY,Constanta
EU_body_dc373d916d333eba864e4576fa50ce57b892f40ba630d9ddcc961a79cb616cc1,Conimpex Company Srl,bidder,,Bucuresti
EU_body_227c68ac113a308f48dafc340803bfa6eea1f0d1b0ed75f99074e3e75e623579,Conpet Sa Ploiesti,buyer,PUBLIC_BODY,Ploiesti
EU_body_46dca350bbca50c1510081bfe433eaa75c61434cd1dcfb3f708ecea482adda2e,Conpet Sa Ploietˇti,buyer,PUBLIC_BODY,Ploiesti
RO_body_be3296a8f1632b4f0e9788614ac32e0321a91388c5ad679dbc1222dadcf6edb4,Conran Srl,bidder,,Iasi
EU_body_f4e48ae83af22e64a4f47456bd57ab1ffd688caee7c3bd8a8afa17bbc6ca779f,Conrec Sa,bidder,,Botosani
RO_body_b1e7b5b98d5fcac2a60369a01de761b799239a36aa11270a2ecb00280e89c12b,Cons Cristal S.R.L.,bidder,,Satu Mare
RO_body_ea3cf2440646b7e52246762908e1b41c71140d3d311b7d51151433deea526114,Cons Demi S.R.L.,bidder,,Braila
hash::group_RO_body_caaea19b4de00053c6c8a8223302ee7b01e626e48854c41f09779853397d5189,Cons Electrificarea Instal S.R.L.,bidder,,Timisoara
RO_body_61b8aa1faea8bdfaf8698762c8cb9873d3531591516625de2d63f3516c654d97,Cons Nec S.R.L.,bidder,,Iasi
RO_body_fc8a0a424fc81ef18b7735f82ee1be97e2ba110faa21067ba95273c7b2f7f976,Cons Npara S.R.L.,bidder,,Calarasi
RO_body_cae3f4943ac30520715eb510704bdecb9cff116e88c4e98b21bcdc5ce0742e93,Conseco S.R.L.,bidder,,Baia Mare
RO_body_0de38ed9c44cca1128931c404645643c683a19634d7d10f67b655b4e486537ee,Consel S.R.L.,bidder,,Calarasi
EU_body_18992f48b0150689a55ca653d1480adcd485596ac54321eb3958c0e4afd03ae7,Consens Srl,bidder,,Suceava
RO_body_6ba51d201de681deb69e3022c83bf13969bc009cd04e06ce9284bf98ebdf5856,Conseval S.R.L.,bidder,,Targu Jiu
RO_body_0160fbcfac0efe2f50c57a45ceb3554b88149690027eec0601ce357a9f99e02c,Consi Serv S.R.L.,bidder,,Craiova
EU_body_ebe267df15d34b3d0efa5920108e9d5d85fd02c50c2d6eeadd52d278faee238b,Consilier Construct S.R.L.,bidder,,Bucuresti
EU_body_1940f92b5df54325c0fe0a30ca8be26342f932561197f55eb80e70e4fa9bdf89,Consiliu Local Al Municipiului Craiova,buyer,REGIONAL_AUTHORITY,Craiova
EU_body_b28930ce9e2a6a442449a0ab232c39cc17066b1282d6d171fb61518c452fa885,Consiliul Judetean Alba,buyer,REGIONAL_AUTHORITY,Alba Iulia
EU_body_f2118a44fb90fcec8d5d9e96af142605a7b2c77626f6eadf0908958554bc311d,Consiliul Judetean Arad,buyer,REGIONAL_AUTHORITY,Arad
EU_body_9633b5ed35aa42d51a9c8073b4eae9abad1643d1b5f9dcc30e340e9b4e4314c2,Consiliul Judetean Arad,buyer,REGIONAL_AUTHORITY,Arad
EU_body_8ca48a9b0539da3fafeb71f1d2c2e8995ac3b17cb45ef665b151a9145167800c,Consiliul Judetean Arges,buyer,REGIONAL_AUTHORITY,Pitesti
EU_body_092d817d6e4e43f8d7a19fab4b37acf0048405850d4150ccfd925a6e55488489,Consiliul Judetean Bacau,buyer,REGIONAL_AUTHORITY,Bacau
EU_body_be6092d5ed98e9459ef2f192707ebae2174d5119ab765decc745c1e77047e23d,Consiliul Judetean Braila,buyer,REGIONAL_AUTHORITY,Braila
EU_body_6acbb97db162f1177672966f78016c04bf8cdc0f1f68953cb9ad66009af54375,Consiliul Judetean Brasov,buyer,REGIONAL_AUTHORITY,Brasov
EU_body_1b2db24684004bbec8ec16ef44340c3026a1724ace411466b4ef87c6ade3275d,Consiliul Judetean Buzau,buyer,REGIONAL_AUTHORITY,Buzau
EU_body_2b06a89e15e5db597c7bc950fed9ab8d61bc6a80ef72e0347ea1cf185eac6eea,Consiliul Judetean Calarasi,buyer,REGIONAL_AUTHORITY,Calarasi
EU_body_a2e15517a1b1ef48f58ae1096882a7bbeb443b96367b6951eb766663389d0270,Consiliul Judetean Cluj,buyer,REGIONAL_AUTHORITY,Cluj Napoca
EU_body_0e72905ef00f9be85764249e9b875d16a1eb2a4b86e0879a3426a6e1186a4e29,Consiliul Judetean Dambovita,buyer,REGIONAL_AUTHORITY,Targoviste
EU_body_759f2e0f552ba30e49b8ade9834f8720ed057ed20c245b0bdb56bd6f2c9cddb1,Consiliul Judetean Dambovita,buyer,REGIONAL_AUTHORITY,Targoviste
EU_body_4f34fc0b55daa60343f70e84f4714b1ac98c30b10805c5ce4310eba198a6950b,Consiliul Judetean Dolj,buyer,REGIONAL_AUTHORITY,Craiova
EU_body_71c652feb8ad0ad3eb13b3e5812851be968c4f8a9873986efed0b3d64bffc13f,Consiliul Judetean Gorj,buyer,REGIONAL_AUTHORITY,Targu Jiu
EU_body_6714e2203d7c45b34eb982c285607f3d6869e5e2fcec80d75f70bf898ab07ef7,Consiliul Judetean Hunedoara,buyer,REGIONAL_AUTHORITY,Deva
EU_body_e76ad676eda03f8bd1e66e73b289f36ddb47752eec3c175243116170b39372bf,Consiliul Judetean Ialomita,buyer,REGIONAL_AUTHORITY,Slobozia
EU_body_01876c487a4e2550a106ad45d9af8f054ef8c6b50b7354d177989ea43b67b9a8,Consiliul Judetean Ilfov,buyer,REGIONAL_AUTHORITY,Bucuresti
EU_body_325371d9ddef39286fe1f4c322e07f40db35b5fae478c9a997b9238a2979377d,Consiliul Judetean Maramures,buyer,REGIONAL_AUTHORITY,Baia Mare
EU_body_d01708d811dd11b907cb94fefdf154bf11b3720777f2a30346e5510e615b3494,Consiliul Judetean Mehedinti,buyer,REGIONAL_AUTHORITY,Drobeta Turnu Severin
EU_body_c637f86f29f9f9a3189dc00c11f7556ab07d3398aaae3bac432615f1b55456d2,Consiliul Judetean Olt,buyer,REGIONAL_AUTHORITY,Slatina
EU_body_fd4867f501ea2b3f19b94149e31bbc09489852f5a099bff95ce7db8e7b20857b,Consiliul Judetean Prahova,buyer,REGIONAL_AUTHORITY,Ploiesti
EU_body_d04745116f775fe4f6e87b0d5157c6d68ddbacbd84496c54b2df15cf6f6232de,Consiliul Judetean Prahova,buyer,REGIONAL_AUTHORITY,Ploiesti
EU_body_cdd2a32cfd98d993fefb297a59cf7af45ac6bf6ee0cd4d2ffa60f78f474a7fd6,Consiliul Judetean Salaj,buyer,REGIONAL_AUTHORITY,Zalau
EU_body_dccf9ad6ddaa39e21f8cdebf8327f3e895e1349ae55b7c1c401a1f5d5ed31046,Consiliul Judetean Suceava,buyer,REGIONAL_AUTHORITY,Suceava
EU_body_485503b786c47de15e4fd1340e1e55e560aceb259043bdee172e989c78e7ecb5,Consiliul Judetean Teleorman,buyer,REGIONAL_AUTHORITY,Alexandria
RO_body_9014e0ea142003e139ec0f37ed7c56159a2dbc980d433780ce5febc3e058063f,Consiliul Judetean Timis - Directia De Prestari Servicii Timis,bidder,,Timisoara
EU_body_cf670e36618b3c3b64c2997c6aeebdf6e092b15ca45a82b024d3f9704331811b,Consiliul Judetean Valcea,buyer,REGIONAL_AUTHORITY,Ramnicu Valcea
EU_body_560c0c34425a203655a0646d6808a6532ae8476a36710a5dd606cdb618d4bdb9,Consiliul Judetean Vrancea,buyer,REGIONAL_AUTHORITY,Focsani
EU_body_9f1b84900a0f41597afbd76f11681670a831431bdb24643d2dbefd33016ae0a4,Consiliul Local Al Municipiului Pitesti,buyer,REGIONAL_AUTHORITY,Pitesti
EU_body_c3b53d611d326f618e01cf26e813d2ff924cd7cabf040e9ab28fc740bbb8575d,Consiliul Local Baia Mare Serviciul Public Ambient Urban,buyer,REGIONAL_AUTHORITY,Baia Mare
RO_body_d926cddda19a61994fee47063257c9aec1b63f195b3a10aad067f5fa73a2d127,Consilprest S.R.L.,bidder,,Brasov
EU_body_e6f37fe2347a5330d706f11e32a3a0623320df6ee1199ad0e19eeba725d27887,Consortiu Siemens Srl (Lider) + Siemens Ag Osterreich + Smart S.A.,bidder,,Bucuresti
EU_body_e127c191b6378600465034966289b646947d2d6b9115c2ddd7d2e2013a6369f9,"Consortiu Tractebel Engineering S.A. - I.S.P.E. S.A., Lider Tractebel Engineering S.A.",bidder,,Bucuresti
EU_body_14d90259347df2b01c1565a5f9e67787e36d74f2e44d91b9ab85c825f73bb60c,"Consortiul ¬Äébilfinger - Hidroconstructia - Iridex""",bidder,,Bucuresti
EU_body_2315bcfbfb3ab8df914b831a5413a75e168be3f13e5d6c0aed089fecf25244e2,Consortiul Format Din Sc Ernst &Young Srl Si Agriconsulting Europe Sa,bidder,,Bucuresti
EU_body_8a2023fcbca5a25cb1c15c676051c064aa85ab733d10e9b2d88931a6cd402c9c,Consortium - O.K. Servis Biopro - Omnivet,bidder,,Bucuresti
hash::group_RO_body_035475575520d428e1dd8696751829645c4117d26aa6c713eeb0b12abc5e585f,Consproiect S.A.,bidder,,Ploiesti
RO_body_3adbeaa02834617939b183d316463ec9dc43f468c7409661e12afaf1dd50d664,Constotal S.R.L.,bidder,,Buzau
RO_body_3d2c156461ddc22afce8919d376eaeba7552aab1ee5c9a41bd74f5c3c518eb62,Constrain S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_0c74b3a6a9c3592c11b509f44e2ec1d0c17912fb2a3dcb57c32c14acc2c6812d,Construct Bodea S.R.L.,bidder,,Baia Mare
RO_body_b0b8538d65ea198a4856e10dfead853147219efd26b4c7cc5b9df2ab8480e2f6,Construct Grup S.R.L.,bidder,,Calarasi
EU_body_2176cc1c710b6d7a75d5b7189422daa863a6f5e3e8158c744329e173d73b9c0e,Construct Plus S.R.L.,bidder,,Giurgiu
EU_body_05c53972755c213e8d26b21b414ae2ee34f04666270d1c2446240b59807a16dd,Constructii Drumuri Sa,bidder,,Satu Mare
RO_body_7f5def62b8f0e92dd53303ec8f5c2cf7c2f41c61079d8899d75c1001904526eb,Consult Finance S.R.L.,bidder,,Iasi
RO_body_c775d6b7fc47ebf1392b059468187a1f46563808c85b0a69646a2e9133136211,Consulting Grup S.R.L.,bidder,,Sibiu
RO_body_50c98628a09451a5eca79709c6d027ee0fb339ffeac3f49747d3bdcda456f338,Consulting Mbo S.R.L.,bidder,,Timisoara
RO_body_fb46068adfe2a753922ee1ff6762f609d69ef9fc23a9cc1c79019fa0b9073fab,Consulting Media Pro S.R.L.,bidder,,Iasi
RO_body_342592ee06d0900b7e831b5b58136c1e0c1b5af51b6450e742bec4de2d206860,Consunit S.R.L.,bidder,,Miercurea Ciuc
RO_body_54e7fbcc9ce150b1a2aa74b0162d4d354e75a4dfd55ea2d8c796374507155c34,Consurania S.R.L.,bidder,,Braila
RO_body_94c4d0ffbe7bd99689f8d9c58e3817d3d9370cb3669f206116df19312d53b92a,Consvis S.R.L.,bidder,,Oradea
RO_body_87239d15e524150ffdb586fd8163d71d3b1d39adbf5381a0e093ee7e5f72246b,Conte Impex S.R.L.,bidder,,Slobozia
RO_body_ec5b3dc91e8dc83da2a0929e325dd80ee9d31ac58010a148c7be20d6637e847a,Contech Management S.R.L.,bidder,,Bucuresti Sectorul 5
RO_body_8eac5aa6e5f2f61f7488de8e08e3c08b0e15e8ee7200f2291156e25fb61cd9b6,Contera Media S.R.L.,bidder,,Bucuresti Sectorul 6
EU_body_b905353188fd05167448e3458b13c92b52c1de0a42e1b4a5b5f4b07199176afd,Contexplus S.R.L.,bidder,,Piatra Neamt
RO_body_088a8e4fec5b788ec6ef7f4b914ae5e19128d273cf49ad228a1b1adfa702b5a1,Conti S.A.,bidder,,Ploiesti
RO_body_7e57c1778a0020b4b6c04cf9d6aafa7b08ca598dcb479860fd7fe16d460341a7,Conti Srl,bidder,,Tulcea
hash::group_RO_body_84413474dac0c5f82ed511b8aeb66c9bc2095c75e21a3f977a0ed69506828af2,Contor Group S.A.,bidder,,Arad
RO_body_23426c18c2e2eebfee814e0817b3a3153638033654da204bbeb8780ac5f3aa62,Contrade S.R.L.,bidder,,Brasov
RO_body_5886e3b53bfbe8f00dbf88eabbda9949276e82f3ff3831862c0879c07164c38e,Contr-All End S.R.L.,bidder,,Bucuresti Sectorul 3
RO_body_bad10fd3f8854c810d2e488c23e20283a84fc5fafdb8754d1047f3454cb17afb,Contrast Concept S.R.L.,bidder,,Bucuresti Sectorul 1
RO_body_a8eaee8f0979e05f0bd7eed05ac2a576b9ac41590396e7dcd8bf55a3a6a2d7a7,Controls Nautica S.R.L.,bidder,,Calarasi
RO_body_8dc26cde7b0587438d2605308f8995d5c6b9c6ad4c5e2dcb67238106edc6fc7b,Convenabil S.R.L.,bidder,,Tulcea
